0.906648,2.71492
1.24325,3.17789
1.05785,3.39707
1.13388,3.22762
0.856363,2.91477
1.08782,3.04933
1.00822,3.10839
1.18636,3.36014
1.0404,3.12839
1.0448,3.05318
0.936393,2.98545
1.05172,3.0018
1.09567,3.32967
0.964117,3.0146
1.10158,3.07325
0.790135,3.05186
0.897982,2.9618
1.0926,3.18182
0.953585,2.88442
1.0247,3.42875
1.0323,3.12774
1.11825,3.39721
1.04074,3.05977
1.02805,2.96373
1.06341,3.05241
0.841448,2.96762
1.01733,3.03383
0.858404,2.91608
0.824325,2.76787
0.858565,3.02519
1.06758,3.10083
1.05123,3.16683
0.865812,2.89423
0.956273,2.93561
1.15753,3.13092
1.10414,3.31419
1.05292,3.18434
1.1949,3.20519
1.08747,3.07941
1.12234,3.11963
1.09986,3.17576
0.985954,2.86985
1.25753,3.41176
0.849899,3.13661
0.907655,3.03922
0.880585,2.84644
0.964209,3.09237
1.16075,3.12435
0.962461,2.90609
0.95719,2.92937
0.90751,2.91546
0.905492,2.85489
0.898031,2.85266
1.02407,3.02873
0.945621,2.96036
0.865864,2.719
0.930849,3.01507
1.10876,2.90776
0.933664,3.0092
0.865781,2.79689
1.17256,3.21499
0.96995,3.00422
0.932143,3.1386
1.05643,3.12421
1.05814,3.14927
0.802209,2.88106
0.887879,2.95975
1.11575,3.21111
0.931628,2.79432
1.03747,3.1195
0.921997,2.94027
0.858115,2.80094
0.955724,2.9963
0.864047,2.9821
1.04394,3.0583
1.01923,3.13161
0.949635,3.1314
0.883113,2.777
0.923955,2.94544
0.981001,2.88124
1.05156,3.17355
1.06059,2.73456
1.08667,3.14639
0.995289,3.14043
1.08262,2.92774
1.03641,2.869
1.0692,3.1298
1.06455,3.19228
1.23831,3.25453
1.16642,3.09931
1.18939,3.28534
1.185,3.11583
1.03183,3.20776
0.865257,2.90652
0.977472,3.15025
1.00272,2.85308
0.881719,2.77782
1.23377,3.29358
1.08148,3.12547
0.904719,2.95855
0.865806,2.90326
1.04954,3.23574
0.859051,2.88664
0.882966,3.15176
1.07966,3.34571
1.06574,3.29761
1.03859,3.21738
0.777992,2.68371
0.882579,3.02233
0.858433,2.85955
0.944313,2.97807
0.922349,3.11452
1.1511,3.17344
1.05505,3.12986
0.993093,3.15454
1.08286,3.22805
0.915112,2.98305
1.12815,3.25777
0.974259,3.17127
1.12955,3.15223
0.868968,2.98464
0.96886,3.00441
1.01548,3.26357
1.05079,3.24478
0.79352,2.97127
1.02489,3.28901
1.00948,3.16266
0.849667,2.88324
1.11552,3.19687
0.989298,3.13509
1.25098,3.53819
0.937323,3.2278
1.13035,3.3934
1.16094,3.34828
0.727755,2.83279
0.965501,3.06993
1.04442,3.01225
0.918673,2.67813
1.06357,3.06471
1.1573,3.26636
1.17504,3.32399
0.962356,3.0355
1.00515,2.9734
0.948778,2.89129
0.918002,2.75765
0.990597,2.73683
0.941897,3.06266
0.94258,3.02915
1.11734,3.08074
1.16938,3.37383
0.994911,3.11052
0.935388,2.95269
0.898719,2.85973
1.05013,3.09182
0.962075,2.78047
0.909858,2.98546
0.763879,2.73552
0.886667,2.96863
0.919576,2.80111
0.924148,3.10758
0.971718,3.10608
1.03681,3.04954
1.04397,3.22961
1.08985,3.14246
1.11082,3.19223
1.11726,3.0067
1.08391,2.93917
0.828926,2.87106
0.947144,3.03676
1.30032,3.21768
0.990048,3.11242
0.920574,2.89542
0.941339,2.85246
0.812205,2.71305
1.02985,3.10992
1.01491,3.20818
0.997242,2.99297
1.10023,2.94284
1.10083,3.22146
0.961452,3.13183
1.02252,2.92017
0.983178,2.97801
0.948246,2.90858
1.07509,3.13026
1.02148,3.12157
1.25326,3.33297
0.887645,2.73705
1.06229,3.25576
1.08421,3.33676
1.06778,3.05507
1.00238,3.0721
1.08985,3.20601
0.962644,2.97508
0.983244,3.00366
0.783357,2.8034
1.00997,3.11626
1.11954,3.1423
1.12654,3.09356
1.1472,3.33732
0.87201,2.92635
0.891791,2.99261
1.15712,3.18773
1.21438,3.18526
0.931875,3.0161
1.14336,3.06335
0.955489,3.0649
0.94569,3.03304
0.919041,2.99461
1.08161,3.03423
0.912479,3.02722
0.973643,3.15283
1.10578,3.28966
1.09058,3.36855
1.08341,3.19265
1.05132,3.033
1.10993,2.96322
0.977839,3.13291
1.11493,3.13864
1.23371,3.46118
0.96045,2.87749
0.889692,2.90776
0.965619,3.03394
0.837057,2.78888
1.03838,3.20268
1.13594,3.1005
1.02073,2.99829
0.902921,2.92496
0.974518,2.99888
1.2475,3.32202
1.04931,3.15209
0.918253,3.16603
1.13022,3.0627
0.909423,2.94262
0.947625,3.0728
1.09602,3.15373
1.00607,2.98733
0.949811,3.03635
0.986048,2.97192
1.03225,3.24371
1.16384,3.19444
1.0317,3.22928
0.917303,2.91403
1.03981,3.03838
0.896718,2.88158
0.85897,2.88488
0.951275,3.05369
1.05525,3.32616
1.0613,2.98867
1.04731,3.12829
0.893189,2.91642
1.07617,3.16946
1.08341,3.02478
1.14614,3.35638
1.23815,3.32595
1.02528,3.15626
0.910931,3.16179
0.807798,3.01549
0.944405,2.96879
0.985402,3.14899
1.17394,2.99837
1.04716,3.05838
0.977794,2.93049
0.952916,3.13601
1.01342,2.84127
1.12097,3.40461
1.21979,3.27729
0.977112,3.11111
1.13059,2.98495
1.11629,3.18523
0.936238,2.90547
1.07838,3.14984
1.00884,3.10997
0.885655,2.96446
1.07088,3.04558
1.07415,2.94413
1.07556,3.18849
1.03572,3.02865
1.04441,2.98028
0.746921,2.86624
1.16606,3.22793
1.00772,2.9605
0.822079,2.98957
0.91929,2.85435
1.17076,3.24285
1.06793,3.14981
0.892796,3.07847
0.974406,3.11469
1.0094,3.11325
1.05136,3.37192
1.13165,3.23784
1.04152,3.06461
0.970319,2.88919
0.954969,3.20889
1.02084,3.20909
1.12272,3.0887
0.808443,2.96827
1.0032,3.25084
0.818657,2.75364
1.08036,3.01067
1.10602,3.27213
1.16717,3.12928
1.03789,3.00503
1.1276,2.98381
1.19678,3.28611
0.793167,2.80522
1.15144,3.31987
1.01115,3.16637
1.1363,3.39281
1.0299,3.12319
1.07746,3.25648
1.04538,2.96641
1.07455,3.10756
1.03349,3.32866
1.08878,3.11734
1.00348,2.7868
1.07888,3.13413
0.860776,2.96563
1.05154,3.01141
1.00318,3.22686
0.798573,2.79749
1.0895,3.11124
1.23881,2.89362
1.06593,3.35886
0.825486,2.97508
1.03472,3.13206
0.831905,2.71547
0.976154,3.08354
1.08167,3.27827
1.07403,2.93706
1.00126,2.95151
0.974552,2.98173
0.914206,2.93647
1.06132,2.93104
1.01339,3.03769
1.19522,3.39273
0.970003,2.85842
1.09424,3.17498
0.888996,2.99302
0.887849,2.79151
1.15713,3.29316
0.907179,2.77897
0.882968,2.88413
1.15804,3.16475
0.87012,2.95775
1.0687,2.8831
1.04967,3.33889
1.14527,3.08204
1.04713,3.14115
1.21354,3.35609
0.94976,3.10173
1.06662,3.05997
1.15782,2.91946
0.928636,2.93421
1.12563,3.38775
0.993568,3.19418
1.12059,3.15832
1.09327,3.01302
1.0389,3.16613
0.987747,3.03598
1.04713,3.10841
0.834664,2.96128
1.20279,3.33935
1.04673,3.07191
0.898096,2.95604
1.09171,3.29625
0.980415,3.27021
1.04719,3.21572
1.08677,3.25187
1.14523,3.12272
1.14084,3.22128
0.931518,3.13895
0.902041,3.0264
0.972905,3.01213
1.13385,3.30685
1.05004,3.28621
0.990921,2.97387
0.965507,2.88117
1.24431,3.29561
1.10457,3.01969
0.88896,2.9711
1.04714,2.9768
1.30478,3.46811
0.957135,3.05504
1.10223,3.18505
0.95511,2.88739
1.12574,3.14154
1.15061,3.20146
0.938134,2.94325
1.12395,2.93226
0.904568,3.02282
1.28957,3.3864
1.20623,3.28204
0.926067,3.12651
0.970183,3.2216
0.946632,2.8773
0.960548,3.0025
1.09914,3.23086
1.02498,2.99032
1.06406,2.98522
1.07807,3.35892
0.905011,3.09087
